id,battery,weight,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,temperature,input,millis
7630,3338.0,472,2260,-11338,-6654,32600,-3536,-2184,30.61,0,222479
7631,3338.0,472,1454,-8898,-4922,15181,-8587,-4304,30.61,0,222514
7632,3338.0,464,2062,-8604,-2164,1254,-4823,7813,30.62,0,222534
7633,3338.0,460,1976,-8770,-806,-2541,-4643,1526,30.61,0,222569
7634,3338.0,458,300,-8220,-24,-2270,-5787,-928,30.61,0,222586
7635,3338.0,458,272,-8110,956,-4878,-5692,565,30.6,0,222671
7636,3338.0,458,378,-7840,1814,-4730,-3043,-1667,30.6,0,222682
7637,3338.0,458,600,-7414,2082,-5548,1612,-3168,30.61,0,222691
7638,3338.0,458,1024,-7196,2044,-7545,13432,-4074,30.62,0,222709
7639,3338.0,458,90,-7230,2074,-9883,12896,-6382,30.61,0,222740
7640,3338.0,458,-124,-7470,1482,-8846,8965,-4372,30.61,0,222769
7641,3338.0,458,-100,-7862,1076,-7154,3556,-2035,30.61,0,222804
7642,3338.0,458,116,-8494,1026,-4936,-2530,628,30.61,0,222820
7643,3338.0,458,526,-8892,908,-1410,-4309,996,30.61,0,222847
7644,3338.0,458,430,-8640,382,1377,238,-408,30.61,0,222900
7645,3338.0,458,116,-8190,166,231,1459,-703,30.62,0,222905
7646,3338.0,458,308,-8216,932,-787,291,-87,30.62,0,222974
7647,3338.0,458,320,-8086,864,2173,264,-371,30.61,0,222981
7648,3338.0,458,54,-7890,392,1749,-1539,88,30.62,0,222992
7649,3338.0,461,478,-8078,632,-241,-389,277,30.62,0,223012
7650,3338.0,465,616,-8158,706,34,1286,-928,30.62,0,223047
7651,3338.0,469,484,-8070,420,-888,2590,-1241,30.62,0,223103
7652,3338.0,472,312,-8140,426,-3213,2886,-1122,30.62,0,223109
7653,3338.0,470,484,-8558,892,-3962,3518,-560,30.62,0,223144
7654,3338.0,472,58,-8456,562,-1277,3560,-598,30.62,0,223172
7655,3338.0,470,-6,-8376,112,-2266,2484,692,30.62,0,223189
7656,3338.0,469,164,-8956,254,-2217,1088,1825,30.62,0,223209
7657,3338.0,470,348,-8888,50,179,650,1885,30.62,0,223311
7658,3338.0,470,58,-7968,-358,2154,418,1360,30.61,0,223326
7659,3338.0,472,-108,-7202,-868,1475,-1379,1237,30.61,0,223331
7660,3338.0,469,896,-7960,222,-3605,-3873,2403,30.61,0,223341
7661,3338.0,472,1724,-8854,1414,-2137,-1435,1567,30.62,0,223354
7662,3338.0,470,486,-7850,334,2703,899,-1183,30.62,0,223393
7663,3338.0,470,-302,-7104,-520,512,-461,-438,30.62,0,223440
7664,3338.0,472,-28,-7302,-100,-1291,-1230,-358,30.62,0,223446
7665,3338.0,470,538,-8032,526,-2026,-576,-279,30.63,0,223482
7666,3338.0,472,840,-8542,1152,-2779,-204,219,30.63,0,223509
7667,3338.0,472,404,-8326,1088,-1006,1353,-359,30.63,0,223534
7668,3338.0,470,-360,-7704,396,-178,676,-359,30.64,0,223585
7669,3338.0,472,-314,-7642,244,-1308,-594,312,30.64,0,223589
7670,3338.0,469,-110,-8104,700,-1123,123,-365,30.64,0,223634
7671,3338.0,470,-282,-8108,-24,1026,-672,-397,30.64,0,223671
7672,3338.0,470,198,-8440,292,-1444,-1319,367,30.64,0,223677
7673,3338.0,472,408,-8520,866,-259,-494,402,30.64,0,223729
7674,3338.0,470,214,-7976,314,515,25,156,30.64,0,223736
7675,3338.0,472,90,-7666,-134,-290,-332,855,30.64,0,223754
7676,3338.0,470,190,-7772,-304,-1946,-463,425,30.64,0,223791
7677,3338.0,470,192,-7924,-300,-1445,345,-412,30.64,0,223827
7678,3338.0,470,-16,-8112,-132,-2388,-173,-709,30.65,0,223872
7679,3338.0,472,108,-8386,442,-2248,-270,-454,30.64,0,223881
7680,3338.0,472,184,-8392,506,-1262,-71,-28,30.64,0,223924
7681,3338.0,472,-398,-7830,350,-276,1064,-932,30.64,0,223929
7682,3338.0,472,-488,-7556,-246,298,-390,-818,30.64,0,223981
7683,3338.0,470,342,-8234,90,-2307,-1486,230,30.64,0,224002
7684,3338.0,472,564,-8704,758,-1627,108,-397,30.65,0,224015
7685,3338.0,472,-150,-8066,36,1125,841,-920,30.65,0,224043
7686,3338.0,472,-352,-7840,-228,-334,-695,-252,30.65,0,224100
7687,3338.0,472,-172,-8024,-100,-553,-426,-656,30.64,0,224108
7688,3338.0,469,-26,-8292,240,-1224,-1052,-327,30.64,0,224131
7689,3338.0,470,370,-8438,560,-1340,132,133,30.65,0,224174
7690,3338.0,472,-20,-8082,290,-712,328,-139,30.65,0,224199
7691,3338.0,472,24,-7854,104,-377,590,-148,30.65,0,224223
7692,3338.0,472,-62,-7918,-62,-620,520,-382,30.65,0,224260
7693,3338.0,470,-162,-8042,-148,-1191,241,-601,30.65,0,224268
7694,3338.0,470,-146,-8258,-2,-1825,-629,-278,30.65,0,224325
7695,3338.0,472,162,-8484,290,-1224,-513,-61,30.65,0,224331
7696,3338.0,469,-18,-8104,-170,473,381,-149,30.64,0,224358
7697,3338.0,470,18,-7968,-366,-309,-285,49,30.64,0,224396
7698,3338.0,472,14,-8020,-484,-14,-312,-580,30.64,0,224416
7699,3338.0,470,-178,-7968,-414,-519,-1022,-788,30.64,0,224478
7700,3338.0,470,48,-8106,74,-1505,-986,-899,30.65,0,224483
7701,3338.0,472,56,-8278,390,-1258,-675,-876,30.65,0,224524
7702,3338.0,470,34,-8242,378,-607,78,-589,30.65,0,224529
7703,3338.0,472,-86,-8022,68,-151,218,-587,30.65,0,224572
7704,3338.0,472,56,-8048,20,-702,-143,-514,30.64,0,224599
7705,3338.0,472,94,-8016,34,-405,396,-584,30.63,0,224637
7706,3338.0,469,-120,-7814,-220,-353,-34,-449,30.64,0,224656
7707,3338.0,470,92,-7952,-130,-832,-524,-609,30.64,0,224691
7708,3338.0,472,50,-8018,-246,-696,-339,-850,30.64,0,224712
7709,3338.0,472,228,-8396,16,-1821,-523,-756,30.64,0,224771
7710,3338.0,472,166,-8530,96,-769,-142,-869,30.65,0,224778
7711,3338.0,469,68,-8416,-182,-179,-8,-395,30.65,0,224788
7712,3338.0,470,164,-8448,-410,187,-167,-82,30.64,0,224825
7713,3338.0,472,236,-8396,-770,647,-595,112,30.64,0,224862
7714,3338.0,469,266,-8408,-1402,1229,-1360,470,30.64,0,224868
7715,3338.0,470,530,-8686,-2114,2160,-2410,934,30.63,0,224905
7716,3338.0,472,630,-8728,-2414,2991,-3525,907,30.64,0,224926
7717,3338.0,472,722,-8516,-2226,3021,-6010,1349,30.64,0,224965
7718,3338.0,470,1170,-8286,-1620,1384,-4266,-66,30.64,0,224990
7719,3338.0,475,130,-8218,-90,-750,-5394,-156,30.64,0,225025
7720,3338.0,479,234,-7198,1652,-7851,-4403,168,30.65,0,225077
7721,3338.0,488,332,-7976,3848,-21038,-7083,821,30.66,0,225083
7722,3338.0,493,196,-9502,2730,-10882,3652,-1256,30.66,0,225105
7723,3338.0,507,-876,-10176,-1070,17217,10627,-2187,30.66,0,225131
7724,3338.0,528,-974,-9280,-3026,27463,-501,4774,30.66,0,225200
7725,3338.0,548,400,-7874,-2332,13908,-12386,12041,30.66,0,225206
7726,3338.0,558,1580,-7284,-144,-837,-16556,13782,30.67,0,225217
7727,3338.0,563,1672,-7836,1010,-3805,-4623,3337,30.67,0,225256
7728,3338.0,578,194,-8190,912,1697,4162,-7107,30.65,0,225286
7729,3338.0,588,-894,-8118,206,7003,-1870,-6100,30.67,0,225295
7730,3338.0,608,-1254,-8148,482,3228,-8959,1198,30.67,0,225375
7731,3338.0,615,-114,-8400,1250,2823,-16881,7754,30.66,0,225385
7732,3338.0,632,680,-7986,1704,3983,-9523,6416,30.66,0,225398
7733,3338.0,639,456,-7104,2922,577,-2020,2462,30.67,0,225423
7734,3338.0,658,-28,-6806,3386,-2412,-523,237,30.67,0,225469
7735,3338.0,662,-1394,-6858,3154,-1687,-173,-1760,30.67,0,225475
7736,3338.0,675,-1218,-6770,3048,-4091,-3164,1061,30.66,0,225508
7737,3338.0,680,-962,-6654,3330,-5193,-3392,901,30.66,0,225545
7738,3338.0,680,-722,-6872,3918,-10554,-2641,1188,30.66,0,225568
7739,3338.0,677,-990,-6898,3820,-6812,1018,-1617,30.66,0,225602
7740,3338.0,677,-1828,-6396,3060,-1569,2557,-2811,30.66,0,225624
7741,3338.0,673,-1076,-6748,3266,-3954,-674,-542,30.66,0,225639
7742,3338.0,659,-544,-7098,3342,-1688,3138,-2584,30.67,0,225683
7743,3338.0,650,-1088,-6956,3034,-1966,5112,-3854,30.66,0,225726
7744,3338.0,637,-832,-7606,3068,-4437,2656,-2428,30.66,0,225733
7745,3338.0,629,-488,-7436,3392,-1973,5647,-2921,30.66,0,225766
7746,3338.0,624,-510,-7630,2656,638,9472,-3372,30.67,0,225785
7747,3338.0,599,124,-7318,2548,-4436,7222,-1626,30.67,0,225832
7748,3338.0,591,912,-8422,1918,-996,11227,-2802,30.66,0,225845
7749,3338.0,578,216,-8532,250,11506,15939,-5457,30.68,0,225870
7750,3338.0,555,4,-7108,210,8442,9470,-3431,30.68,0,225908
7751,3338.0,529,996,-8222,1196,-7187,631,611,30.67,0,225982
7752,3338.0,484,1736,-9982,744,-3437,5139,54,30.67,0,225987
7753,3338.0,478,978,-11108,-2008,17338,11550,-2983,30.66,0,225997
7754,3338.0,469,570,-9106,-3176,23957,-276,-3219,30.65,0,226018
7755,3338.0,472,622,-8210,-1136,-206,2592,2489,30.66,0,226055
7756,3338.0,465,1016,-8340,890,-8838,2685,1424,30.66,0,226077
7757,3338.0,464,790,-7716,1118,-3183,4809,-2930,30.66,0,226093
7758,3338.0,459,-308,-7462,514,-4506,6087,-4009,30.67,0,226130
7759,3338.0,465,74,-8324,822,-5389,4199,-1669,30.67,0,226159
7760,3338.0,466,-2,-8420,252,408,3116,-3129,30.67,0,226180
7761,3338.0,467,184,-8280,-594,-1045,1710,-805,30.68,0,226224
7762,3338.0,469,-46,-8410,-100,-4015,887,-2009,30.67,0,226286
7763,3338.0,469,330,-8362,408,-2351,-303,591,30.67,0,226293
7764,3338.0,472,324,-8138,656,-3207,-192,-730,30.67,0,226296
7765,3338.0,470,-64,-8088,1264,-3727,-670,412,30.67,0,226350
7766,3338.0,472,-80,-7900,1296,-1632,-359,-261,30.67,0,226355
7767,3338.0,469,-190,-7784,1112,-987,-1407,442,30.67,0,226384
7768,3338.0,472,50,-7904,1376,-1018,-975,67,30.67,0,226434
7769,3338.0,472,8,-7780,1094,663,-420,-470,30.67,0,226441
7770,3338.0,472,-36,-7524,880,-1078,-898,-493,30.67,0,226478
7771,3338.0,470,-12,-7668,1300,-2381,-100,-1020,30.67,0,226505
7772,3338.0,470,-86,-7760,1036,-1717,163,-1039,30.67,0,226577
7773,3338.0,472,-68,-7932,1132,-1581,173,-1072,30.68,0,226586
7774,3338.0,470,92,-8066,892,-459,629,-1214,30.67,0,226600
7775,3338.0,469,218,-8096,516,-598,934,-806,30.67,0,226624
7776,3338.0,470,-56,-8282,412,-2436,316,-971,30.68,0,226660
7777,3338.0,472,256,-8512,760,-2325,542,-587,30.68,0,226666
7778,3338.0,470,14,-8210,344,-5,857,-696,30.68,0,226701
7779,3338.0,472,72,-8086,158,-1346,-323,-173,30.67,0,226739
7780,3338.0,472,194,-8422,234,-1128,-1071,-95,30.69,0,226763
7781,3338.0,472,400,-8574,-472,987,-1076,498,30.69,0,226799
7782,3338.0,470,488,-8542,-1214,1053,-1699,957,30.69,0,226805
7783,3338.0,470,638,-8742,-1722,791,-3534,1237,30.69,0,226873
7784,3338.0,472,640,-8888,-1964,2190,-6251,1601,30.69,0,226878
7785,3338.0,469,606,-8750,-1840,2024,-16258,1710,30.68,0,226904
7786,3338.0,470,2468,-8698,-1066,736,1144,3101,30.68,0,226936
7787,3338.0,478,724,-7710,1452,-6656,-7816,980,30.68,0,226973
7788,3338.0,486,552,-6030,3458,-12690,-2275,-1390,30.69,0,226994
7789,3338.0,496,-294,-7712,4308,-19900,-461,-2430,30.69,0,227030
7790,3338.0,514,-530,-9632,1756,1013,4473,-4322,30.68,0,227052
7791,3338.0,539,-936,-10346,-2160,32767,8522,-2193,30.69,0,227059
7792,3338.0,558,-368,-8444,-2912,32767,-11162,8411,30.69,0,227114
7793,3338.0,578,770,-7642,-1206,10715,-24225,16657,30.7,0,227171
7794,3338.0,588,1870,-8392,62,-2970,-21996,16347,30.69,0,227175
7795,3338.0,608,1948,-8788,1008,-8152,-5509,4130,30.7,0,227187
7796,3338.0,609,534,-7942,2660,-14820,2102,-4623,30.69,0,227224
7797,3338.0,628,-414,-7956,4132,-15672,-10773,2487,30.69,0,227259
7798,3338.0,636,-180,-7730,4426,-5316,-13097,9265,30.69,0,227296
7799,3338.0,640,-70,-7482,2568,4208,-10501,6891,30.69,0,227301
7800,3338.0,662,-48,-7606,1158,6431,1239,1944,30.69,0,227341
7801,3338.0,684,-958,-7662,1444,256,-582,-341,30.7,0,227352
7802,3338.0,692,-800,-7658,1724,-1733,-4560,2582,30.7,0,227381
7803,3338.0,715,-302,-6340,3164,-6960,-9647,4809,30.7,0,227407
7804,3338.0,707,390,-5282,4928,-19516,-9018,5032,30.7,0,227490
7805,3338.0,707,-716,-5354,5812,-19625,1445,-3070,30.69,0,227495
7806,3338.0,707,-1498,-5156,6162,-13734,4188,-6042,30.7,0,227508
7807,3338.0,689,-1204,-6908,5040,-5315,6818,-5435,30.7,0,227529
7808,3338.0,685,-1064,-7662,3404,2223,10164,-5988,30.7,0,227559
7809,3338.0,677,-664,-8820,2130,4375,7113,-4454,30.7,0,227588
7810,3338.0,659,594,-8440,1776,1162,6787,-2324,30.7,0,227607
7811,3338.0,644,232,-9078,1510,2200,12471,-4268,30.7,0,227643
7812,3338.0,627,-392,-8976,1436,1638,12194,-3168,30.71,0,227664
7813,3338.0,608,232,-8694,1116,2860,7425,711,30.7,0,227703
7814,3338.0,581,758,-6726,1650,3063,1996,3604,30.7,0,227781
7815,3338.0,538,1656,-6782,1918,-4773,2726,5669,30.69,0,227793
7816,3338.0,498,2132,-10734,-118,1400,7625,3029,30.7,0,227798
7817,3338.0,488,516,-12106,-4890,30480,7970,-7644,30.7,0,227809
7818,3338.0,486,12,-10462,-6238,19139,4896,-8474,30.7,0,227838
7819,3338.0,484,-26,-9986,-3748,-102,10759,5099,30.7,0,227867
7820,3338.0,470,2080,-9644,-2342,-1074,7403,2929,30.7,0,227906
7821,3338.0,472,-56,-8432,-1654,-2255,1432,-6687,30.71,0,227927
7822,3338.0,470,-392,-7952,-546,-2664,-944,174,30.71,0,227950
7823,3338.0,470,-122,-7620,262,-3052,-1506,702,30.71,0,227988
7824,3338.0,469,232,-7514,754,-3598,-2813,-266,30.71,0,228005
7825,3338.0,470,-80,-7120,1004,-6463,-736,-1363,30.71,0,228074
7826,3338.0,470,-334,-7336,1234,-9076,-387,-1014,30.71,0,228084
7827,3338.0,472,-12,-7702,1418,-9793,-542,-554,30.71,0,228105
7828,3338.0,470,-242,-7994,1504,-6363,-284,-977,30.7,0,228117
7829,3338.0,466,-290,-8078,1218,-2591,-861,-546,30.7,0,228166
7830,3338.0,459,-148,-8172,924,-373,-513,-66,30.71,0,228182
7831,3338.0,458,-284,-8248,652,35,-311,-248,30.71,0,228206
7832,3338.0,458,-388,-8304,440,-35,136,-31,30.72,0,228245
7833,3338.0,458,-406,-8270,324,1011,-2330,-304,30.72,0,228264
7834,3338.0,457,-476,-8072,208,1497,-2785,-598,30.71,0,228301
7835,3338.0,456,-258,-8176,264,730,-1858,38,30.72,0,228320
7836,3338.0,456,-186,-8446,382,-390,-1426,-588,30.72,0,228396
7837,3338.0,456,102,-8800,814,-1604,-1321,247,30.72,0,228405
7838,3338.0,446,42,-8620,706,-673,854,253,30.71,0,228416
7839,3338.0,439,-584,-7816,-22,-1094,1193,17,30.71,0,228443
7840,3338.0,439,-720,-7200,-62,-2251,1977,-540,30.72,0,228470
7841,3338.0,439,-294,-7412,192,-1115,1010,-464,30.72,0,228499
7842,3338.0,438,656,-8350,692,-4050,-1209,1278,30.72,0,228522
7843,3338.0,438,792,-8562,970,-3365,-251,560,30.72,0,228558
7844,3338.0,438,-140,-7942,138,-92,2003,-479,30.73,0,228582
7845,3338.0,438,-642,-7528,-276,790,1539,-762,30.72,0,228618
7846,3338.0,438,-700,-7532,-282,491,-1324,-893,30.72,0,228684
7847,3338.0,438,-92,-7904,158,-502,-2472,-471,30.72,0,228689
7848,3338.0,438,-58,-8194,486,-383,-1615,-1036,30.72,0,228693
7849,3338.0,438,-146,-8212,440,-259,-933,-909,30.73,0,228720
7850,3338.0,438,-180,-8206,216,-241,89,-501,30.73,0,228757
7851,3338.0,438,-276,-8226,194,-365,843,-867,30.73,0,228773
7852,3338.0,438,-238,-8256,286,-798,-1016,-469,30.72,0,228825
7853,3338.0,438,-44,-8216,316,-668,-204,209,30.72,0,228832
7854,3338.0,438,32,-8168,212,-638,1183,365,30.73,0,228873
7855,3338.0,438,-258,-8118,154,-636,628,-640,30.72,0,228893
7856,3338.0,438,-318,-8172,100,-555,-338,-87,30.72,0,228972
7857,3338.0,438,-106,-8270,202,-598,-988,-17,30.72,0,228977
7858,3338.0,438,-214,-8230,166,-517,-228,-386,30.72,0,228995
7859,3338.0,438,-184,-8078,106,-435,-338,-31,30.73,0,229038
7860,3338.0,428,-86,-8072,168,-1117,-172,123,30.73,0,229049
7861,3338.0,422,-184,-7988,190,-1420,-248,-554,30.73,0,229066
7862,3338.0,391,-458,-7906,8,-2559,-1096,-357,30.73,0,229096
7863,3338.0,343,-718,-8024,-92,-4645,-4048,-134,30.72,0,229130
7864,3338.0,279,-452,-8026,-162,-4843,-7207,-342,30.73,0,229149
7865,3338.0,220,-272,-7602,-634,-3163,-9022,-1356,30.73,0,229174
7866,3338.0,179,-60,-7406,-780,-5448,-11035,348,30.73,0,229213
7867,3338.0,133,66,-7804,-598,-9965,-15726,1269,30.73,0,229274
7868,3338.0,122,444,-8154,-502,-13595,-15838,2239,30.72,0,229291
7869,3338.0,111,276,-8560,-752,-9546,-9424,2517,30.73,0,229295
7870,3338.0,101,6,-8592,-956,-1538,-4192,672,30.73,0,229325
7871,3338.0,100,-276,-8570,-1040,5073,374,-2436,30.73,0,229374
7872,3338.0,100,-512,-8448,-932,8199,1362,-3959,30.73,0,229380
7873,3338.0,103,-366,-8256,-846,7313,-361,-3479,30.73,0,229404
7874,3338.0,100,-96,-8122,-658,5621,-1450,-2192,30.73,0,229428
7875,3338.0,100,-106,-8180,-554,2029,-3129,-635,30.73,0,229466
7876,3338.0,100,-12,-8260,-534,984,-3014,-47,30.72,0,229501
7877,3338.0,100,-142,-8226,-416,1619,-1970,-282,30.72,0,229526
7878,3338.0,100,-100,-8054,-216,1197,-2510,-176,30.73,0,229575
7879,3338.0,100,72,-8120,-248,-44,-1954,-192,30.73,0,229581
7880,3338.0,100,86,-8120,-196,40,1774,-726,30.73,0,229611
7881,3338.0,100,-68,-8020,-148,-374,3201,-685,30.73,0,229648
7882,3338.0,100,-6,-8034,-62,-2844,1825,603,30.73,0,229681
7883,3338.0,100,8,-8206,-240,-3306,2265,484,30.74,0,229686
7884,3338.0,100,-104,-8212,-298,-1719,4300,-647,30.73,0,229726
7885,3338.0,100,-330,-8154,-282,-875,3217,-1025,30.73,0,229758
7886,3338.0,100,-252,-8216,-270,-901,-671,-651,30.73,0,229773
7887,3338.0,100,-64,-8230,-336,533,-1546,-360,30.73,0,229828
7888,3338.0,100,-60,-8146,-378,2710,-581,-583,30.73,0,229835
7889,3338.0,100,-158,-8110,-258,3639,-1479,-1506,30.74,0,229881
7890,3338.0,100,-64,-7966,-18,2735,-2502,-1201,30.74,0,229891
7891,3338.0,100,74,-8046,78,667,-3294,353,30.74,0,229918
7892,3338.0,100,100,-8104,-6,782,-2448,214,30.74,0,229952
7893,3338.0,100,-22,-8036,-2,1161,-325,-628,30.75,0,229999
7894,3338.0,100,-58,-8118,108,222,-838,-676,30.75,0,230003
7895,3338.0,100,236,-8118,250,-124,-92,-32,30.74,0,230045
7896,3338.0,100,96,-8228,256,248,1394,77,30.75,0,230084
7897,3338.0,100,-40,-8296,216,1215,808,-596,30.75,0,230090
7898,3338.0,100,-116,-8172,298,2763,-317,4,30.75,0,230120
7899,3338.0,100,-168,-7980,338,952,-3503,1479,30.75,0,230183
7900,3338.0,100,-114,-8166,234,-2093,-6372,2521,30.76,0,230189
7901,3338.0,100,-130,-8216,204,-1338,-4551,2751,30.75,0,230200
7902,3338.0,100,-366,-8156,178,-1546,-4485,3429,30.75,0,230256
7903,3338.0,100,-190,-8124,292,-1703,-4283,3618,30.75,0,230260
7904,3338.0,100,-448,-8116,256,-935,-2097,3760,30.75,0,230286
7905,3338.0,100,-588,-8028,82,-704,-2387,3609,30.75,0,230321
7906,3338.0,100,-582,-8022,42,-332,-866,3124,30.75,0,230367
7907,3338.0,100,-598,-8076,76,183,2811,2297,30.75,0,230375
7908,3338.0,100,-764,-7998,262,-392,3370,1350,30.76,0,230407
7909,3338.0,100,-844,-8040,264,-846,2893,154,30.76,0,230472
7910,3338.0,100,-938,-7998,262,-823,3385,-312,30.76,0,230476
7911,3338.0,100,-930,-8030,242,-1015,2548,-613,30.76,0,230484
7912,3338.0,100,-940,-8074,116,-692,1854,-986,30.75,0,230527
7913,3338.0,100,-994,-8088,62,-127,1754,-1116,30.75,0,230557
7914,3338.0,100,-938,-8068,192,-433,380,-743,30.75,0,230577
7915,3338.0,100,-770,-8136,46,224,-286,-513,30.75,0,230613
7916,3338.0,100,-764,-8112,26,1973,1645,-279,30.76,0,230637
7917,3338.0,100,-1016,-8052,64,2319,1655,-730,30.77,0,230665
7918,3338.0,100,-946,-7958,160,1090,147,-669,30.76,0,230684
7919,3338.0,100,-436,-8366,150,-1858,2256,3634,30.75,0,230720
7920,3338.0,100,-1170,-8434,-80,-1088,2418,1620,30.75,0,230774
7921,3338.0,122,-1182,-8158,-310,-597,-423,-418,30.76,0,230784
7922,3338.0,120,-962,-8298,-458,497,596,-316,30.76,0,230794
7923,3338.0,130,-1084,-8512,-480,2590,4562,-1207,30.76,0,230832
7924,3338.0,140,-1304,-8630,-562,4058,4806,-4073,30.76,0,230855
7925,3338.0,161,-1030,-8542,-612,4040,1258,-4276,30.77,0,230892
7926,3338.0,167,-714,-8262,34,2033,3233,-1147,30.76,0,230921
7927,3338.0,199,-694,-7110,844,-1781,2954,1292,30.76,0,230958
7928,3338.0,205,-370,-6672,1258,-9953,-1321,3594,30.76,0,230978
7929,3338.0,230,-924,-8240,724,-20342,1160,6940,30.76,0,231014
7930,3338.0,280,-1246,-9370,-82,-16905,599,3150,30.77,0,231032
7931,3338.0,309,-1592,-9160,-1398,4307,1111,-7734,30.76,0,231088
7932,3338.0,339,-1246,-8092,-1830,24410,6688,-12192,30.76,0,231099
7933,3338.0,358,-994,-6538,-570,22989,9135,-9470,30.76,0,231111
7934,3338.0,378,-876,-6628,-40,3429,-2614,-2361,30.76,0,231146
7935,3338.0,388,-476,-7898,-472,-7490,-7960,644,30.77,0,231177
7936,3338.0,407,-332,-8088,-454,-7279,-764,1628,30.77,0,231223
7937,3338.0,411,-522,-8108,566,-6933,-2791,2268,30.77,0,231230
7938,3338.0,435,-206,-8998,642,-10001,-6534,2994,30.76,0,231278
7939,3338.0,438,-604,-9230,96,2677,2403,-504,30.76,0,231300
7940,3338.0,445,-1044,-9140,-450,15720,521,-2503,30.76,0,231338
7941,3338.0,456,-346,-8158,-158,10357,-2684,393,30.76,0,231375
7942,3338.0,469,-234,-7688,942,634,3491,1081,30.76,0,231384
7943,3338.0,470,-140,-7208,1060,-3700,4314,390,30.76,0,231417
7944,3338.0,487,-556,-7316,1542,-7587,7157,-2619,30.76,0,231423
7945,3338.0,488,-1266,-7400,1786,-11977,2144,-3012,30.77,0,231459
7946,3338.0,495,-778,-7830,1420,-7029,1518,-432,30.76,0,231495
7947,3338.0,499,-1332,-7960,1142,115,3400,-1164,30.77,0,231522
7948,3338.0,499,-1066,-7520,496,4136,852,642,30.77,0,231559
7949,3338.0,514,-776,-7686,208,3076,-979,928,30.78,0,231566
7950,3338.0,518,-718,-7496,916,32,-3266,188,30.77,0,231603
7951,3338.0,518,-368,-7334,1426,-4022,-3887,836,30.77,0,231637
7952,3338.0,517,-784,-7734,1188,-1870,136,-2117,30.77,0,231680
7953,3338.0,518,-1232,-8390,412,1754,-131,-1364,30.77,0,231690
7954,3338.0,518,-824,-8014,596,-117,-3275,196,30.77,0,231712
7955,3338.0,516,-752,-8032,1068,-3113,-1974,-164,30.78,0,231754
7956,3338.0,515,-626,-7926,1428,-4469,70,-1530,30.77,0,231770
7957,3338.0,508,-790,-7544,1418,-2991,4544,-1903,30.77,0,231808
7958,3338.0,499,-1110,-7632,666,315,6269,-2324,30.77,0,231830
7959,3338.0,497,-984,-7300,276,842,3642,-2467,30.77,0,231860
7960,3338.0,488,-602,-7620,316,-2784,1288,-2131,30.77,0,231889
7961,3338.0,488,-532,-7902,304,-3173,3464,-2556,30.77,0,231928
7962,3338.0,487,-806,-7624,18,-886,3645,-2918,30.77,0,231986
7963,3338.0,478,-874,-7670,-86,-593,-454,-1923,30.77,0,231991
7964,3338.0,469,-90,-7786,-74,-2036,-5970,262,30.77,0,232013
7965,3338.0,458,162,-7640,256,-4309,-7349,522,30.77,0,232036
7966,3338.0,446,106,-8312,78,-3969,-2376,-1445,30.77,0,232077
7967,3338.0,439,-86,-8652,-384,476,-106,-2201,30.77,0,232114
7968,3338.0,438,158,-8376,-594,4098,-1303,-1214,30.77,0,232118
7969,3338.0,418,444,-7252,-36,3175,-1319,-1789,30.77,0,232149
7970,3338.0,388,354,-7052,408,-3565,-2138,-3650,30.77,0,232166
7971,3338.0,370,326,-7976,564,-12395,-4024,-2458,30.77,0,232274
7972,3338.0,345,164,-9220,164,-15844,-2831,302,30.77,0,232277
7973,3338.0,290,-302,-9626,-632,-7046,-317,-1164,30.77,0,232288
7974,3338.0,230,-178,-9516,-1364,6011,-1954,-3146,30.79,0,232300
7975,3338.0,170,202,-9434,-1956,15614,-2871,-2686,30.78,0,232318
7976,3338.0,150,230,-9484,-2364,22636,-1207,-1685,30.78,0,232366
7977,3338.0,130,60,-8666,-1972,24204,2317,-532,30.77,0,232372
7978,3338.0,130,30,-7526,-958,13096,-1489,5292,30.78,0,232399
7979,3338.0,130,254,-7568,-402,-1785,-5886,10369,30.78,0,232423
7980,3338.0,120,286,-8006,68,-10179,-1835,13978,30.78,0,232463
7981,3338.0,120,-424,-8430,568,-11242,3104,12299,30.8,0,232502
7982,3338.0,120,-960,-8326,776,-7201,1556,7259,30.8,0,232524
7983,3338.0,120,-860,-8186,276,-739,1891,1917,30.79,0,232570
7984,3338.0,122,-606,-8004,-44,3869,8596,-961,30.78,0,232583
7985,3338.0,119,-898,-7820,8,2234,14603,-3767,30.79,0,232603
7986,3338.0,122,-1166,-7832,-94,-2249,10153,-7519,30.79,0,232638
7987,3338.0,119,-1086,-7802,-308,-3397,9167,-9006,30.79,0,232658
7988,3338.0,119,-1154,-7900,-186,-5500,7149,-6473,30.79,0,232678
7989,3338.0,122,-1174,-8112,-134,-6315,1649,-3662,30.78,0,232717
7990,3338.0,119,-964,-8284,-70,-4135,-4121,-1585,30.8,0,232758
7991,3338.0,119,-768,-8416,-46,-190,-5657,563,30.79,0,232769
7992,3338.0,122,-634,-8358,-158,3125,-7046,1010,30.79,0,232807
